sep_index,pp_index,cdaw_sep_id,timestamp,cdaw_start_time,cdaw_max_time,cdaw_evn_max,cme_id,cme_launch_time,cme_1st_app_time,lasco_cme_width,p_cme_width,lasco_linear_speed,p_cme_speed,fl_id,fl_start_time,fl_peak_time,fl_rise_time,fl_lon,fl_lat,fl_goes_class,noaa_ar,noaa_ar_uncertain,harpnum,noaa_pf10MeV,ppf_gt10MeV,ppf_gt30MeV,ppf_gt60MeV,ppf_gt100MeV,fluence_gt10MeV,fluence_gt30MeV,fluence_gt60MeV,fluence_gt100MeV,gsep_pf_gt10MeV,gsep_max_time,gsep_fluence_gt10MeV,m_type2_onset_time,dh_type2_onset_time,start_fr,noaa-sep_flag,Inst_category,Comments,Notes,Fe_e_p_shock_notes,gsep_notes,slice_start,slice_end,Flag
gsep_324_1,,,10/28/2013 6:00,,,,,,10/28/2013 2:24,360,,695,,,10/28/2013 1:41,10/28/2013 2:03,22,66,4,X1.0,11875,FALSE,,,,,,,,,,,4.4786,10/29/2013 1:40,4059798,,,,0,P,,,,Flare data from LMSAL-HEK,10/27/2013 18:00,10/29/2013 15:20,0
gsep_324_2,,,10/30/2013 2:00,,,,,,10/29/2013 22:00,360,,1001,,,10/29/2013 21:42,10/29/2013 21:54,12,89,5,X2.3,11875,FALSE,,,,,,,,,,,4.8353,10/30/2013 9:25,2427191,,,,0,P,,,,Flare data from LMSAL-HEK,10/29/2013 14:00,10/30/2013 18:00,0
gsep_324_3,,,11/2/2013 7:00,,,,,,11/2/2013 4:48,360,,585,,,11/2/2013 4:40,11/2/2013 4:46,6,4,-23,C8.2,11885,FALSE,,,,,,,,,,,3.383,11/2/2013 20:00,1050697,,,,0,P,,,,Flare data from LMSAL-HEK,11/1/2013 19:00,11/3/2013 3:00,0
gsep_324_4,,,11/7/2013 1:00,,,,,,11/7/2013 0:00,360,,1033,,,11/6/2013 23:44,11/7/2013 0:02,18,88,-11,M1.8,11882,FALSE,,,,,,,,,,,6.6458,11/7/2013 4:35,1781075,,,,0,P,,,,Behind Western Limb; Flare data from LMSAL-HEK,11/6/2013 13:00,11/7/2013 13:00,0
gsep_324_5,,,11/10/2013 9:05,,,,,,11/10/2013 5:36,262,,682,,,11/10/2013 5:08,11/10/2013 5:14,6,13,-14,X1.1,11890,FALSE,,,,,,,,,,,1.3253,11/11/2013 6:55,681979,,,,0,P,,,,,11/9/2013 21:05,11/11/2013 8:00,0
gsep_324_6,,,11/19/2013 12:00,,,,,,11/19/2013 10:36,360,,740,,,11/19/2013 10:14,11/19/2013 10:26,12,69,-13,X1.0,11893,FALSE,,,,,,,,,,,4.0324,11/19/2013 18:25,1544922,,11/19/2013 10:39,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,11/19/2013 0:00,11/20/2013 4:00,0
gsep_324_7,,,12/14/2013 6:00,,,,,,12/14/2013 1:48,92,,512,,,,,,,,,,TRUE,,,,,,,,,,,1.6794,12/15/2013 0:05,814062,,,,0,P,,,,Beyond Eastern Limb event,12/13/2013 18:00,12/15/2013 7:00,0
gsep_324_8,,,12/26/2013 8:00,,,,,,12/26/2013 3:24,360,,1336,,,,,,,,,,TRUE,,,,,,,,,,,2.7438,12/27/2013 2:50,2200741,,,,0,P,,,,Beyond Eastern Limb event,12/25/2013 20:00,12/28/2013 1:00,0
gsep_325,,cdaw_sep_136,12/28/2013 21:50,12/28/2013 19:00,12/28/2013 23:15,29,lasco_22365,12/28/2013 16:58,12/28/2013 17:36,360,,1118,1118,,,,,,,,,TRUE,,29,,,,,,,,,29.277,12/28/2013 23:15,10986177,,,,1,P,,,,,12/28/2013 9:50,12/30/2013 0:00,1
gsep_326,,cdaw_sep_137,1/6/2014 9:15,1/6/2014 8:15,1/6/2014 16:00,42,lasco_22425,1/6/2014 7:25,1/6/2014 8:00,360,,1402,1402,,1/6/2014 7:30,1/6/2014 7:45,15,89,-15,C2.1,11936,TRUE,3535,42,,,,,,,,,42.17,1/6/2014 16:00,38970718,1/6/2014 7:45,,,1,P,,,,Flare location from SDO/AIA,1/5/2014 21:15,1/7/2014 19:10,1
gsep_327,,cdaw_sep_138,1/7/2014 19:55,1/7/2014 19:55,1/9/2014 3:40,1026,lasco_22433,1/7/2014 17:58,1/7/2014 18:24,360,,1830,1830,gid_sdo_4424,1/7/2014 18:04,1/7/2014 18:32,28,11,-15,X1.2,11944,FALSE,3563,1026,,,,,,,,,1026.1,1/9/2014 3:40,1437455557,1/7/2014 18:17,1/7/2014 18:33,14000,1,P,,,,,1/7/2014 7:55,1/10/2014 14:15,1
gsep_327_1,,,2/18/2014 9:00,,,,,,2/18/2014 1:36,360,,779,,,2/18/2014 1:27,2/18/2014 1:33,6,42,-16,C4.7,11976,FALSE,,,,,,,,,,,2.6963,2/19/2014 15:15,1050918,,,,0,P,,,,,2/17/2014 21:00,2/19/2014 20:00,0
gsep_327_2,,,2/19/2014 9:00,,,,,,2/19/2014 7:12,,,,,,2/19/2014 7:20,2/19/2014 7:26,6,-12,-56,C2.0,11982,FALSE,,,,,,,,,,,4.4696,2/20/2014 3:20,1631139,,,,0,P,,,,Eastern Limb event; Flare data from LMSAL-HEK,2/18/2014 21:00,2/20/2014 5:00,0
gsep_328,,cdaw_sep_139,2/20/2014 8:50,2/20/2014 8:15,2/20/2014 9:25,22,lasco_22731,2/20/2014 7:16,2/20/2014 8:00,360,,948,948,gid_sdo_4714,2/20/2014 7:26,2/20/2014 7:56,30,73,-15,M3.0,11976,FALSE,3730,22,,,,,,,,,22.252,2/20/2014 9:25,3002661,2/20/2014 7:45,2/20/2014 8:05,12000,1,P,,,,,2/19/2014 20:50,2/20/2014 16:35,1
gsep_329,,cdaw_sep_140,2/25/2014 14:10,2/25/2014 3:50,2/26/2014 0:10,24,lasco_22756,2/25/2014 0:27,2/25/2014 1:25,360,,2147,2147,gid_sdo_4739,2/25/2014 0:39,2/25/2014 0:49,10,-82,-12,X4.9,11990,FALSE,3793,103,,,,,,,,,102.64,2/28/2014 8:45,204670965,2/25/2014 0:56,2/25/2014 0:56,14000,1,P,,,,Second peak noticed,2/25/2014 2:10,3/2/2014 8:50,1
gsep_329_1,,,3/25/2014 6:00,,,,,,3/25/2014 5:36,223,,651,,,3/25/2014 5:21,3/25/2014 5:29,8,58,-14,C1.4,12015,FALSE,,,,,,,,,,,1.0925,3/25/2014 9:15,362906,,,,0,P,,,,Beyond Western Limb event,3/24/2014 18:00,3/25/2014 21:00,0
gsep_329_2,,,3/29/2014 18:00,,,,,,3/28/2014 23:48,138,,514,,,3/29/2014 17:35,3/29/2014 17:48,13,32,11,X1.0,12017,FALSE,,,,,,,,,,,3.2164,3/29/2014 22:30,437280,,3/29/2014 0:12,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,3/29/2014 6:00,3/30/2014 2:00,0
gsep_330,,cdaw_sep_141,4/18/2014 15:25,4/18/2014 13:40,4/19/2014 1:50,58,lasco_23111,4/18/2014 12:33,4/18/2014 13:25,360,,1203,1203,gid_sdo_5098,4/18/2014 12:31,4/18/2014 13:03,32,34,-20,M7.3,12036,FALSE,3999,58,,,,,,,,,58.47,4/19/2014 1:05,64794891,4/18/2014 12:55,4/18/2014 13:05,14000,1,P,,,,Data corrected for spike,4/18/2014 3:25,4/20/2014 15:40,1
gsep_330_1,,,8/25/2014 18:00,,,,,,8/25/2014 15:36,360,,555,,,8/25/2014 14:46,8/25/2014 15:11,25,36,5,M2.0,12146,FALSE,,,,,,,,,,,1.4131,8/25/2014 23:00,526318,,8/25/2014 15:20,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,8/25/2014 6:00,8/26/2014 10:00,0
gsep_330_2,,,9/1/2014 18:00,,,,,,9/1/2014 11:12,360,,1901,,,,,,-126,14,X2.4,12158,FALSE,,,,,,,,,,,4.6818,9/4/2014 3:10,5033517,,,,0,P,,,,Beyond Eastern Limb event,9/1/2014 6:00,9/4/2014 8:00,0
gsep_331,,cdaw_sep_142,9/11/2014 2:40,9/10/2014 21:35,9/12/2014 15:55,29,lasco_24113,9/10/2014 17:18,9/10/2014 18:00,360,,1267,1267,gid_sdo_5706,9/10/2014 17:21,9/10/2014 17:45,24,-2,14,X1.6,12158,FALSE,4536,126,,,,,,,,,126.09,9/12/2014 15:55,55539438,,9/10/2014 17:45,14000,1,P,,,,Type II Radio burst From CDAW list,9/10/2014 14:40,9/12/2014 23:55,1
gsep_332,,cdaw_sep_143,11/2/2014 21:10,11/1/2014 13:55,11/2/2014 21:10,11,lasco_24432,11/1/2014 5:14,11/1/2014 6:00,160,,740,740,gid_sdo_5988,11/1/2014 4:44,11/1/2014 5:34,70,-52,-22,C2.7,12200,TRUE,4751,11,,,,,,,,,10.875,11/2/2014 21:10,2760348,,,,1,P,,,,,11/2/2014 9:10,11/3/2014 7:35,1
gsep_332_1,,,12/14/2014 0:55,,,,,,12/13/2014 21:36,23,,246,,,,,,,,,12222,FALSE,,,,,,,,,,,2.5015,12/14/2014 10:20,822405,,,,0,P,,,,Behind Western Limb; No GOES data available.,12/13/2014 12:55,12/15/2014 1:00,0
gsep_332_2,,,12/21/2014 8:00,,,,,,12/20/2014 1:25,,,,,,12/20/2014 0:11,12/20/2014 0:28,17,24,-21,X1.8,12241,FALSE,,,,,,,,,,,3.2409,12/21/2014 20:15,1498684,,,,0,P,,,,Flare data from LMSAL-HEK,12/20/2014 20:00,12/22/2014 9:00,0
gsep_332_3,,,12/23/2014 0:00,,,,,,12/22/2014 21:49,54,,227,,,12/22/2014 21:15,12/22/2014 22:25,10,71,-19,C5.7,12241,FALSE,,,,,,,,,,,14.226,12/23/2014 11:15,1219915,,,,0,P,,,,Flare data from LMSAL-HEK,12/22/2014 12:00,12/23/2014 16:00,1
gsep_332_4,,,1/27/2015 19:00,,,,,,1/27/2015 8:23,9,,332,,,1/27/2015 7:13,1/27/2015 7:33,20,-89,7,C2.1,12277,FALSE,,,,,,,,,,,0.55668,1/28/2015 13:05,231524,,,,0,P,,,,Behind Eastern Limb,1/27/2015 7:00,1/28/2015 19:00,0
gsep_332_5,,,2/21/2015 10:00,,,,,,2/21/2015 9:24,360,,1120,,,,,,,,,,TRUE,,,,,,,,,,,1.3023,2/21/2015 19:25,339466,,,,0,P,,,,Behind Western Limb,2/20/2015 22:00,2/22/2015 1:00,0
gsep_332_6,,,3/15/2015 2:00,,,,,,3/15/2015 1:48,360,,719,,,3/15/2015 1:15,3/15/2015 2:13,58,25,-22,C9.1,12297,FALSE,,,,,,,,,,,4.0524,3/15/2015 9:30,1196470,,,,0,P,,,,Flare data from LMSAL-HEK,3/14/2015 14:00,3/15/2015 19:00,0
gsep_332_7,,,3/16/2015 1:00,,,,,,3/15/2015 23:24,15,,284,,,3/15/2015 22:42,3/15/2015 23:22,40,32,-19,M1.2,12297,FALSE,,,,,,,,,,,8.4515,3/16/2015 7:55,3286116,,,,0,P,,,,Flare data from LMSAL-HEK,3/15/2015 13:00,3/17/2015 0:00,0
gsep_332_8,,,4/22/2015 6:00,,,,,,,,,,,,4/21/2015 21:39,4/21/2015 21:45,6,80,10,M1.8,12322,FALSE,,,,,,,,,,,0.96346,4/23/2015 4:45,279707,,,,0,P,,,,,4/21/2015 18:00,4/23/2015 6:00,0
gsep_332_9,,,5/12/2015 4:00,,,,,,5/12/2015 2:48,250,,772,,,5/12/2015 2:15,5/12/2015 3:02,47,83,-21,C2.6,12335,FALSE,,,,,,,,,,,6.2451,5/12/2015 7:30,3091662,,,,0,P,,,,Flare data from LMSAL-HEK,5/11/2015 16:00,5/13/2015 1:00,0
gsep_333,,cdaw_sep_144,6/18/2015 9:25,6/18/2015 4:35,6/18/2015 14:45,17,lasco_25859,6/18/2015 0:48,6/18/2015 1:25,195,,1714,1714,gid_sdo_7217,6/18/2015 0:33,6/18/2015 1:27,54,81,-16,M1.2,12365,FALSE,5653,17,,,,,,,,,16.77,6/18/2015 14:45,13020525,,,,1,P,,,,,6/17/2015 21:25,6/19/2015 13:35,1
gsep_334,,cdaw_sep_145,6/21/2015 20:35,6/21/2015 4:05,6/22/2015 19:00,278,lasco_25875,6/21/2015 2:06,6/21/2015 2:36,360,,1366,1366,gid_sdo_7240,6/21/2015 2:06,6/21/2015 2:36,30,-16,12,M2.6,12371,FALSE,5692,1066,,,,,,,,,1066.3,6/22/2015 19:00,269965917,6/21/2015 2:25,6/21/2015 2:33,5500,1,P,,,,,6/21/2015 8:35,6/23/2015 22:25,1
gsep_335,,cdaw_sep_146,6/26/2015 2:30,6/25/2015 10:05,6/27/2015 0:30,22,lasco_25898,6/25/2015 8:10,6/25/2015 8:36,360,,1627,1627,gid_sdo_7260,6/25/2015 8:02,6/25/2015 8:16,14,42,9,M7.9,12371,FALSE,5692,22,,,,,,,,,22.449,6/27/2015 0:30,17981608,6/25/2015 8:16,6/25/2015 8:35,14000,1,P,,,,,6/25/2015 14:30,6/27/2015 10:05,1
gsep_335_1,,,7/1/2015 18:00,,,,,,7/1/2015 14:36,360,,1435,,,,,,,,,12731,FALSE,,,,,,,,,,,5.1783,7/2/2015 0:30,1852386,,,,0,P,,,,Behind Western Limb,7/1/2015 6:00,7/2/2015 10:00,0
gsep_335_2,,,9/20/2015 18:00,,,,,,9/20/2015 18:12,360,,1239,,,9/20/2015 17:32,9/20/2015 18:03,31,24,-20,M2.1,12415,FALSE,,,,,,,,,,,3.1673,9/20/2015 20:45,621144,,9/20/2015 18:23,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,9/20/2015 6:00,9/21/2015 7:00,0
gsep_335_3,,,9/30/2015 20:30,,,,,,9/30/2015 10:00,128,,602,,,9/30/2015 7:18,9/30/2015 7:36,18,46,-22,M1.3,12422,FALSE,,,,,,,,,,,1.4823,10/1/2015 0:00,506517,,,,0,P,,,,,9/30/2015 8:30,10/1/2015 20:00,0
gsep_335_4,,,10/22/2015 14:00,,,,,,10/22/2015 3:00,360,,817,,,10/22/2015 2:13,10/22/2015 3:40,87,27,-11,C4.4,12434,FALSE,,,,,,,,,,,1.0514,10/22/2015 23:05,183441,,,,0,P,,,,,10/22/2015 2:00,10/23/2015 1:00,0
gsep_336,,cdaw_sep_147,10/29/2015 5:50,10/29/2015 3:05,10/29/2015 10:00,24,lasco_26577,10/29/2015 1:12,10/29/2015 2:36,202,,530,530,,,,,,,,12435,TRUE,6026,24,,,,,,,,,23.508,10/29/2015 10:00,10125856,10/29/2015 2:19,,,1,P,"Taken from CDAW. Also, poor fit for CME launch time",,,,10/28/2015 17:50,10/30/2015 4:05,1
gsep_336_1,,,11/9/2015 16:00,,,,,,11/9/2015 13:25,273,,1041,,,11/9/2015 12:49,11/9/2015 13:12,23,-41,-11,M3.9,12449,FALSE,,,,,,,,,,,3.7054,11/10/2015 0:20,1068846,,11/9/2015 13:21,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,11/9/2015 4:00,11/10/2015 12:55,0
gsep_336_2,,,12/28/2015 14:00,,,,,,12/28/2015 12:12,360,,1212,,,12/28/2015 11:20,12/28/2015 12:45,25,11,-23,M1.8,12473,FALSE,,,,,,,,,,,3.7394,12/29/2015 1:50,1376766,,12/28/2015 11:50,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,12/28/2015 2:00,12/29/2015 15:00,0
gsep_337,,cdaw_sep_148,1/2/2016 4:30,1/2/2016 0:15,1/2/2016 4:50,22,lasco_26928,1/1/2016 23:09,1/1/2016 23:24,360,,1730,1730,gid_sdo_7913,1/1/2016 23:10,1/2/2016 0:11,61,82,-25,M2.3,12473,FALSE,6206,22,,,,,,,,,21.522,1/2/2016 4:50,3328556,1/1/2016 23:21,1/2/2016 0:55,1100,1,P,,,,,1/1/2016 16:30,1/2/2016 12:45,1
gsep_337_1,,,3/16/2016 7:00,,,,,,3/16/2016 7:00,154,,592,,,3/16/2016 6:34,3/16/2016 6:46,12,88,12,C2.2,12522,FALSE,,,,,,,,,,,1.8276,3/16/2016 11:40,388332,,,,0,P,,,,Flare data from LMSAL-HEK,3/15/2016 19:00,3/16/2016 23:00,0
gsep_337_2,,,4/18/2016 8:00,,,,,,4/18/2016 0:48,162,,1084,,,4/18/2016 0:14,4/18/2016 0:29,15,62,12,M6.7,12529,FALSE,,,,,,,,,,,0.83886,4/18/2016 15:35,385895,,,,0,P,,,,,4/17/2016 20:00,4/19/2016 18:00,0
gsep_337_3,,,5/15/2016 17:00,,,,,,5/15/2016 15:12,176,,1118,,,5/15/2016 15:19,5/15/2016 16:03,44,62,10,C3.2,12542,FALSE,,,,,,,,,,,2.2444,5/15/2016 23:15,538821,,,,0,P,,,,Flare data from LMSAL-HEK,5/15/2016 5:00,5/16/2016 9:00,0
gsep_337_4,,,7/23/2016 6:00,,,,,,7/23/2016 5:24,117,,835,,,7/23/2016 5:00,7/23/2016 5:16,16,74,2,M7.6,12567,FALSE,,,,,,,,,,,0.76933,7/23/2016 7:25,94683,,,,0,P,,,,,7/22/2016 18:00,7/23/2016 13:00,0
gsep_338,,cdaw_sep_149,7/14/2017 9:00,7/14/2017 4:40,7/14/2017 23:20,22,lasco_28753,7/14/2017 1:02,7/14/2017 1:25,360,,1200,1200,gid_sdo_8365,7/14/2017 1:07,7/14/2017 2:09,62,29,-6,M2.4,12665,FALSE,7075,22,,,,,,,,,22.374,7/14/2017 23:20,18876000,,7/14/2017 1:18,14000,1,P,,,,Type II Radio burst From CDAW list,7/13/2017 21:00,7/16/2017 19:40,1
gsep_338_1,,,7/25/2017 3:00,,,,,,7/23/2017 4:36,93,,715,,,,,,,,,,TRUE,,,,,,,,,,,2.0513,7/25/2017 19:30,676188,,,,0,P,,,,,7/24/2017 15:00,7/26/2017 4:00,0
gsep_339,,cdaw_sep_150,9/5/2017 0:40,9/4/2017 22:30,9/5/2017 19:20,210,lasco_28869,9/4/2017 20:13,9/4/2017 20:36,360,,1418,1418,gid_sdo_8455,9/4/2017 20:28,9/4/2017 20:33,5,12,-10,M5.5,12673,FALSE,7115,210,,,,,,,,,210.19,9/5/2017 19:30,123426165,,9/4/2017 20:27,14000,1,P,,,,Type II Radio burst From CDAW list,9/4/2017 12:40,9/6/2017 12:30,1
gsep_340,,cdaw_sep_151,9/6/2017 12:35,9/6/2017 12:35,9/7/2017 23:25,41,lasco_28874,9/6/2017 11:54,9/6/2017 12:24,360,,1571,1571,gid_sdo_8472,9/6/2017 11:53,9/6/2017 12:02,9,33,-8,X9.3,12673,FALSE,7115,844,,,,,,,,,844.38,9/8/2017 0:35,290934819,9/6/2017 12:02,9/6/2017 12:05,16000,1,P,,,,Data corrected for spike,9/6/2017 0:35,9/8/2017 14:35,1
gsep_341,,cdaw_sep_152,9/10/2017 16:45,9/10/2017 16:25,9/11/2017 11:40,1490,lasco_28887,9/10/2017 15:46,9/10/2017 16:00,360,,3163,3163,gid_sdo_8527,9/10/2017 15:35,9/10/2017 16:06,31,90,-9,X8.2,12673,FALSE,7115,1490,,,,,,,,,1493.5,9/11/2017 11:45,1785399499,9/10/2017 15:53,,,1,P,,,,,9/10/2017 4:45,9/13/2017 6:55,1
